Source_ID	ncbiTaxID	Name	Type	Temp	Superkingdom	Phylum	Class	Order	Family	Genus
125	930	Acidithiobacillus thiooxidans	growth	30	Bacteria	Pseudomonadota	Acidithiobacillia	Acidithiobacillales	Acidithiobacillaceae	Acidithiobacillus
126	637389	Acidithiobacillus caldus	growth	45	Bacteria	Pseudomonadota	Acidithiobacillia	Acidithiobacillales	Acidithiobacillaceae	Acidithiobacillus
127	33059	Acidithiobacillus caldus	growth	37	Bacteria	Pseudomonadota	Acidithiobacillia	Acidithiobacillales	Acidithiobacillaceae	Acidithiobacillus
128	119978	Acidithiobacillus albertensis	growth	30	Bacteria	Pseudomonadota	Acidithiobacillia	Acidithiobacillales	Acidithiobacillaceae	Acidithiobacillus
129	160808	Acidithiobacillus ferrivorans	growth	30	Bacteria	Pseudomonadota	Acidithiobacillia	Acidithiobacillales	Acidithiobacillaceae	Acidithiobacillus
130	1872118	Acidithiobacillus sp.	growth	45	Bacteria	Pseudomonadota	Acidithiobacillia	Acidithiobacillales	Acidithiobacillaceae	Acidithiobacillus
131	240015	Acidobacterium capsulatum	growth	30	Bacteria	Acidobacteriota	Terriglobia	Terriglobales	Acidobacteriaceae	Acidobacterium
132	388466	Edaphobacter modestus	optimum	30	Bacteria	Acidobacteriota	Terriglobia	Terriglobales	Acidobacteriaceae	Edaphobacter
133	570835	Edaphobacter aggregans	optimum	30	Bacteria	Acidobacteriota	Terriglobia	Terriglobales	Acidobacteriaceae	Edaphobacter
134	926566	Terriglobus roseus	growth	23/dec	Bacteria	Acidobacteriota	Terriglobia	Terriglobales	Acidobacteriaceae	Terriglobus
134	926566	Terriglobus roseus	growth	25	Bacteria	Acidobacteriota	Terriglobia	Terriglobales	Acidobacteriaceae	Terriglobus
135	870903	Terriglobus saanensis	optimum	25	Bacteria	Acidobacteriota	Terriglobia	Terriglobales	Acidobacteriaceae	Terriglobus
136	474952	Granulicella rosea	optimum	18.0-22.0	Bacteria	Acidobacteriota	Terriglobia	Terriglobales	Acidobacteriaceae	Granulicella
137	474950	Granulicella pectinivorans	optimum	18.0-22.0	Bacteria	Acidobacteriota	Terriglobia	Terriglobales	Acidobacteriaceae	Granulicella
138	474949	Granulicella aggregans	optimum	18.0-22.0	Bacteria	Acidobacteriota	Terriglobia	Terriglobales	Acidobacteriaceae	Granulicella
139	474951	Granulicella paludicola	optimum	18.0-22.0	Bacteria	Acidobacteriota	Terriglobia	Terriglobales	Acidobacteriaceae	Granulicella
140	474953	Telmatobacter bradus	optimum	20-28	Bacteria	Acidobacteriota	Terriglobia	Terriglobales	Acidobacteriaceae	Telmatobacter
141	863522	Bryocella elongata	optimum	20-24	Bacteria	Acidobacteriota	Terriglobia	Terriglobales	Acidobacteriaceae	Bryocella
142	946336	Acidicapsa borealis	optimum	22-28	Bacteria	Acidobacteriota	Terriglobia	Terriglobales	Acidobacteriaceae	Acidicapsa
143	542300	Acidicapsa ligni	optimum	22-28	Bacteria	Acidobacteriota	Terriglobia	Terriglobales	Acidobacteriaceae	Acidicapsa
144	1657	Actinobaculum suis	optimum	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Actinobaculum
145	1120932	Actinotignum schaalii	growth	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Actinotignum
146	190146	Actinotignum urinale	growth	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Actinotignum
147	202789	Actinobaculum massiliense	growth	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Actinobaculum
148	1658	Actinomyces bovis	growth	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Actinomyces
149	52767	Actinomyces denticolens	growth	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Actinomyces
150	1659	Actinomyces israelii	growth	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Actinomyces
151	1120944	Actinomyces israelii	growth	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Actinomyces
152	1659	Actinomyces israelii	growth	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Actinomyces
153	1655	Actinomyces naeslundii	growth	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Actinomyces
154	1655	Actinomyces naeslundii	growth	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Actinomyces
155	1660	Schaalia odontolytica	growth	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Schaalia
156	411466	Schaalia odontolytica	growth	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Schaalia
157	1656	Actinomyces viscosus	growth	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Actinomyces
158	544580	Actinomyces oris	growth	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Actinomyces
159	1120943	Actinomyces gerencseriae	growth	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Actinomyces
160	52770	Buchananella hordeovulneris	growth	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Buchananella
161	52773	Schaalia meyeri	optimum	30-37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Schaalia
162	1120942	Schaalia georgiae	growth	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Schaalia
163	29317	Actinomyces sp.	growth	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Actinomyces
164	29317	Actinomyces sp.	growth	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Actinomyces
165	29317	Actinomyces sp.	growth	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Actinomyces
166	29318	Winkia neuii subsp. anitrata	growth	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Winkia
167	1120945	Winkia neuii	growth	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Winkia
168	131110	Schaalia radingae	growth	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Schaalia
169	131111	Schaalia turicensis	growth	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Schaalia
170	29316	Schaalia hyovaginalis	growth	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Schaalia
171	66228	Gleimia europaea	growth	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Gleimia
172	66228	Gleimia europaea	growth	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Gleimia
173	66228	Gleimia europaea	growth	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Gleimia
174	156892	Boudabousia marimammalium	growth	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Boudabousia
175	119495	Actinomyces catuli	growth	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Actinomyces
176	111015	Actinomyces radicidentis	growth	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Actinomyces
177	131109	Actinomyces bowdenii	growth	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Actinomyces
178	525246	Actinomyces urogenitalis	growth	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Actinomyces
179	525245	Gleimia coleocanis	growth	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Gleimia
180	100469	Schaalia canis	growth	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Schaalia
181	132933	Schaalia funkei	growth	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Schaalia
182	1120946	Schaalia suimastitidis	growth	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Schaalia
183	178339	Pauljensenia hongkongensis	growth	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Pauljensenia
184	181487	Schaalia cardiffensis	growth	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Schaalia
185	1120947	Schaalia vaccimaxillae	growth	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Schaalia
186	55565	Actinomyces graevenitzii	growth	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Actinomyces
187	206043	Actinomyces oricola	growth	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Actinomyces
188	208480	Bowdeniella nasicola	growth	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Bowdeniella
189	1120941	Actinomyces dentalis	growth	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Actinomyces
190	544581	Actinomyces johnsonii	growth	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Actinomyces
191	544580	Actinomyces oris	growth	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Actinomyces
192	1167628	Actinomyces massiliensis	optimum	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Actinomyces
193	1288391	Actinomyces timonensis	optimum	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Actinomyces
194	1288828	Gleimia hominis	optimum	35	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Gleimia
195	635203	Schaalia naturae	growth	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Schaalia
196	675090	Actinomyces weissii	growth	35	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Actinomyces
196	675090	Actinomyces weissii	growth	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Actinomyces
197	644284	Arcanobacterium haemolyticum	optimum	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Arcanobacterium
198	28264	Arcanobacterium haemolyticum	growth	35-37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Arcanobacterium
198	28264	Arcanobacterium haemolyticum	growth	35	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Arcanobacterium
199	131112	Arcanobacterium phocae	growth	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Arcanobacterium
200	131112	Arcanobacterium phocae	growth	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Arcanobacterium
201	131112	Arcanobacterium phocae	growth	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Arcanobacterium
202	108028	Arcanobacterium pluranimalium	growth	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Arcanobacterium
202	108028	Arcanobacterium pluranimalium	growth	30	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Arcanobacterium
203	149017	Arcanobacterium hippocoleae	growth	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Arcanobacterium
204	999183	Arcanobacterium canis	growth	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Arcanobacterium
205	2052	Mobiluncus mulieris	growth	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Mobiluncus
206	585199	Mobiluncus mulieris	growth	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Mobiluncus
206	585199	Mobiluncus mulieris	growth	35	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Mobiluncus
206	585199	Mobiluncus mulieris	growth	42	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Mobiluncus
207	144178	Mobiluncus holmesii	growth	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Mobiluncus
208	585198	Mobiluncus curtisii	growth	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Mobiluncus
208	585198	Mobiluncus curtisii	growth	35	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Mobiluncus
208	585198	Mobiluncus curtisii	growth	42	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Mobiluncus
209	887899	Mobiluncus holmesii	growth	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Mobiluncus
209	887899	Mobiluncus holmesii	growth	35	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Mobiluncus
209	887899	Mobiluncus holmesii	growth	42	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Mobiluncus
210	1123488	Varibaculum cambriense	growth	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Varibaculum
211	1661	Trueperella pyogenes	growth	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Trueperella
212	1661	Trueperella pyogenes	growth	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Trueperella
213	59561	Trueperella bernardiae	growth	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Trueperella
214	59561	Trueperella bernardiae	growth	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Trueperella
215	59561	Trueperella bernardiae	growth	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Trueperella
216	312285	Trueperella bialowiezensis	optimum	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Trueperella
217	312286	Trueperella bonasi	optimum	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Trueperella
218	445930	Trueperella abortisuis	growth	37	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Trueperella
219	592010	Abiotrophia defectiva	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Aerococcaceae	Abiotrophia
220	1377	Aerococcus viridans	growth	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus
221	655812	Aerococcus viridans	growth	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus
221	655812	Aerococcus viridans	growth	30-42	Bacteria	Bacillota	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus
221	655812	Aerococcus viridans	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus
222	1120952	Aerococcus urinaeequi	optimum	25.0-30.0	Bacteria	Bacillota	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus
223	1216979	Aerococcus urinae	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus
223	1216979	Aerococcus urinae	growth	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus
224	119206	Aerococcus sanguinicola	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus
225	128944	Aerococcus urinaehominis	growth	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus
225	128944	Aerococcus urinaehominis	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus
226	525247	Aerococcus christensenii	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus
226	525247	Aerococcus christensenii	growth	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus
227	371602	Aerococcus suis	growth	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus
227	371602	Aerococcus suis	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus
228	1872398	Aerococcus sp.	growth	28	Bacteria	Bacillota	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus
229	84521	Dolosicoccus paucivorans	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Aerococcaceae	Dolosicoccus
230	1121871	Eremococcus coleocola	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Aerococcaceae	Eremococcus
230	1121871	Eremococcus coleocola	growth	42	Bacteria	Bacillota	Bacilli	Lactobacillales	Aerococcaceae	Eremococcus
231	13076	Globicatella sanguinis	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Aerococcaceae	Globicatella
232	13076	Globicatella sanguinis	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Aerococcaceae	Globicatella
233	13076	Globicatella sanguinis	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Aerococcaceae	Globicatella
234	1121925	Globicatella sulfidifaciens	optimum	37-42	Bacteria	Bacillota	Bacilli	Lactobacillales	Aerococcaceae	Globicatella
235	89093	Ignavigranum ruoffiae	growth	45	Bacteria	Bacillota	Bacilli	Lactobacillales	Aerococcaceae	Ignavigranum
235	89093	Ignavigranum ruoffiae	growth	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Aerococcaceae	Ignavigranum
236	2015592	Facklamia sp.	growth	28	Bacteria	Bacillota	Bacilli	Lactobacillales	Aerococcaceae	Facklamia
237	648	Aeromonas caviae	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas
238	196023	Aeromonas hydrophila subsp. hydrophila	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas
239	647	Aeromonas sp.	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas
240	644	Aeromonas hydrophila	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas
241	380703	Aeromonas hydrophila	growth	30-37	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas
241	380703	Aeromonas hydrophila	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas
242	651	Aeromonas media	growth	22	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas
242	651	Aeromonas media	growth	25	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas
242	651	Aeromonas media	growth	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas
242	651	Aeromonas media	growth	4	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas
242	651	Aeromonas media	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas
243	651	Aeromonas media	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas
244	651	Aeromonas media	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas
245	652	Aeromonas schubertii	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas
245	652	Aeromonas schubertii	growth	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas
245	652	Aeromonas schubertii	growth	22	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas
246	654	Aeromonas ichthiosmia	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas
247	654	Aeromonas ichthiosmia	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas
248	29489	Aeromonas enteropelogenes	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas
249	29489	Aeromonas enteropelogenes	growth	28	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas
249	29489	Aeromonas enteropelogenes	growth	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas
250	29489	Aeromonas enteropelogenes	growth	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas
250	29489	Aeromonas enteropelogenes	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas
251	29489	Aeromonas enteropelogenes	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas
251	29489	Aeromonas enteropelogenes	growth	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas
251	29489	Aeromonas enteropelogenes	growth	30-37	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas
252	645	Aeromonas salmonicida	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas
252	645	Aeromonas salmonicida	growth	28	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas
253	648	Aeromonas caviae	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas
253	648	Aeromonas caviae	growth	28	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas
254	650	Aeromonas jandaei	growth	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas
254	650	Aeromonas jandaei	growth	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas
254	650	Aeromonas jandaei	growth	28	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas
