ncbiTaxID	Source_ID	Name	Strain	Temp	Superkingdom	Phylum	Class	Order	Family	Genus
1796601	CECT 8971	Winogradskyella sp	a322	30	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Winogradskyella
1701102	CECT 8972	Facklamia sp	1548-02	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Aerococcaceae	Facklamia
1701103	CECT 8973	Facklamia sp	2320B-03	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Aerococcaceae	Facklamia
1144873	CECT 8976	Paludibacterium purpuratum	KJ031	30	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Paludibacterium
1144875	CECT 8977	Vogesella sp	KJ032	30	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Vogesella
1681844	CECT 8978	Runella palustris	HMF3829	26	Bacteria	Bacteroidota	Cytophagia	Cytophagales	Spirosomaceae	Runella
1517766	CECT 8979	Winogradskyella maritima	HME9613	26	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Winogradskyella
1917144	CECT 8980	Aeromonas sp	1178C	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas
1917145	CECT 8981	Aeromonas sp	113634	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas
1917146	CECT 8982	Aeromonas sp	AOSE3-14A	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas
1912873	CECT 8983	Arcobacter sp	F161-33	30	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Arcobacteraceae	Halarcobacter
1912871	CECT 8984	Malaciobacter canalis	F138-33	30	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Arcobacteraceae	Malaciobacter
1935424	CECT 8985	Arcobacter sp	F142-34	30	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Arcobacteraceae	Arcobacter
1912869	CECT 8986	Arcobacter sp	F146-38	30	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Arcobacteraceae	Malaciobacter
2044504	CECT 8987	Arcobacter sp	W112-28	30	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Arcobacteraceae	Candidatus Marinarcus
1912870	CECT 8988	Arcobacter sp	F151-37	30	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Arcobacteraceae	Arcobacter
1912872	CECT 8989	Arcobacter sp	F155-33	30	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Arcobacteraceae	Halarcobacter
1462615	CECT 8993	Arcobacter ebronensis	W129-34	30	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Arcobacteraceae	Halarcobacter
1912876	CECT 8994	Arcobacter lacus	RW43-9	30	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Arcobacteraceae	Arcobacter
28026	CECT 8996	Bifidobacterium pseudocatenulatum	M115	37	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium
1590	CECT 8997	Lactobacillus plantarum	LL441	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus
1181234	CECT 8998	Lactococcus garvieae	IPLA 31405	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus
1765655	CECT 9000	Halorubrum sp	V5	37	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Halorubraceae	Halorubrum
1705562	CECT 9001	Haloarcula sp	SL3	37	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Haloarculaceae	Haloarcula
1564159	CECT 9003	Geodermatophilus pulveris	BMG 825	30	Bacteria	Actinomycetota	Actinomycetes	Geodermatophilales	Geodermatophilaceae	Geodermatophilus
1735111	CECT 9006	Bergeyella porcorum	1350-03	37	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Weeksellaceae	Bergeyella
1735111	CECT 9007	Bergeyella porcorum	DICM11-00233-2A	37	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Weeksellaceae	Bergeyella
1735111	CECT 9008	Bergeyella porcorum	DICM11-00234-2A	37	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Weeksellaceae	Bergeyella
1735111	CECT 9009	Bergeyella porcorum	612A-03	37	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Weeksellaceae	Bergeyella
412384	CECT 9010	Bacillus aryabhattai	BA03	30	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Priestia
2016530	CECT 9012	Raineya orbicola	SPSPC-11	45	Bacteria	Bacteroidota	Cytophagia	Cytophagales	Raineyaceae	Raineya
348824	CECT 9014	Rhizobium favelukesii	LPU83	26	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Rhizobium
709878	CECT 9019	Micromonospora vinacea	GUI63	30	Bacteria	Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Micromonospora
709876	CECT 9020	Micromonospora noduli	GUI43	30	Bacteria	Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Micromonospora
709868	CECT 9022	Micromonospora ureilytica	GUI23	30	Bacteria	Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Micromonospora
1522368	CECT 9023	Modestobacter caceresii	KNN 45-2b	30	Bacteria	Actinomycetota	Actinomycetes	Geodermatophilales	Geodermatophilaceae	Modestobacter
1819566	CECT 9024	Fulvivirga lutimaris	TM-6	30	Bacteria	Bacteroidota	Cytophagia	Cytophagales	Fulvivirgaceae	Fulvivirga
1795041	CECT 9025	Pseudoroseicyclus aestuarii	DB-4	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Pseudoroseicyclus
1918945	CECT 9026	Vibrio spartinae	SMJ21	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
1918946	CECT 9027	Vibrio palustris	EAod9	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
1796497	CECT 9029	Grimontia celer	96-237	26	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Grimontia
222534	CECT 9031	Frankia elaeagni	BMG5.12	28	Bacteria	Actinomycetota	Actinomycetes	Frankiales	Frankiaceae	Frankia
1562887	CECT 9032	Frankia coriariae	BMG5.1	28	Bacteria	Actinomycetota	Actinomycetes	Frankiales	Frankiaceae	Frankia
1836972	CECT 9033	Frankia canadensis	ARgP5	28	Bacteria	Actinomycetota	Actinomycetes	Frankiales	Frankiaceae	Frankia
326424	CECT 9034	Frankia alni	ACN14a	28	Bacteria	Actinomycetota	Actinomycetes	Frankiales	Frankiaceae	Frankia
1856	CECT 9035	Frankia torreyi	CpI1	28	Bacteria	Actinomycetota	Actinomycetes	Frankiales	Frankiaceae	Frankia
683305	CECT 9036	Frankia sp	BMG5.23	28	Bacteria	Actinomycetota	Actinomycetes	Frankiales	Frankiaceae	Frankia
298654	CECT 9037	Frankia inefficax	EuI1c	28	Bacteria	Actinomycetota	Actinomycetes	Frankiales	Frankiaceae	Frankia
795642	CECT 9038	Frankia irregularis	G2	28	Bacteria	Actinomycetota	Actinomycetes	Frankiales	Frankiaceae	Frankia
1834515	CECT 9039	Frankia sp	EUN1h	28	Bacteria	Actinomycetota	Actinomycetes	Frankiales	Frankiaceae	Frankia
1834516	CECT 9040	Frankia asymbiotica	M16386	28	Bacteria	Actinomycetota	Actinomycetes	Frankiales	Frankiaceae	Frankia
2599596	CECT 9041	Frankia soli	Cj	28	Bacteria	Actinomycetota	Actinomycetes	Frankiales	Frankiaceae	Frankia
365528	CECT 9042	Frankia discariae	BCU110501	28	Bacteria	Actinomycetota	Actinomycetes	Frankiales	Frankiaceae	Frankia
106370	CECT 9043	Frankia casuarinae	CcI3	28	Bacteria	Actinomycetota	Actinomycetes	Frankiales	Frankiaceae	Frankia
1816181	CECT 9045	Saccharothrix isguenensis	MB27	30	Bacteria	Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Saccharothrix
1912211	CECT 9046	Saccharothrix ghardaiensis	MB46	30	Bacteria	Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Saccharothrix
1846211	CECT 9047	Planomonospora algeriensis	PM3	30	Bacteria	Actinomycetota	Actinomycetes	Streptosporangiales	Streptosporangiaceae	Planomonospora
1806667	CECT 9049	Marinomonas gallaica	Cmf 17.2	26	Bacteria	Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Marinomonas
1806668	CECT 9050	Marinomonas atlantica	Cmf 18.22	26	Bacteria	Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Marinomonas
1278057	CECT 9069	Hymenobacter marinus	KJ035	30	Bacteria	Bacteroidota	Cytophagia	Cytophagales	Hymenobacteraceae	Hymenobacter
1751427	CECT 9070	Hymenobacter sp	MC1A	26	Bacteria	Bacteroidota	Cytophagia	Cytophagales		Solirubrum
218284	CECT 9072	Rossellomorea vietnamensis	EAR8	30	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Rossellomorea
2100822	CECT 9073	Kushneria phyllosphaerae	EAod3	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Kushneria
2269386	CECT 9075	Kushneria endophytica	EAod7	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Kushneria
2759926	CECT 9077	Halomonas radicis	EAR18	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas
2518973	CECT 9079	Pseudoalteromonas rhizosphaerae	RA15	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas
1674920	CECT 9084	Pseudomonas fildesensis	KG01	26	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
1678728	CECT 9085	Flavobacterium kingsejongi	WV39	26	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
1758720	CECT 9086	Virgibacillus sp	Virgibacillus C4	37	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Virgibacillus
1681837	CECT 9087	Emticicia paludis	HMF3850	26	Bacteria	Bacteroidota	Cytophagia	Cytophagales	Spirosomaceae	Emticicia
1517760	CECT 9088	Mucilaginibacter sp	HME9299	30	Bacteria	Bacteroidota	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter
1742724	CECT 9089	Thalassotalea sp	PP2-459	26	Bacteria	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Colwelliaceae	Thalassotalea
1676683	CECT 9090	Vibrio barjaei	3062	26	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
1806536	CECT 9091	Pseudomonas turukhanskensis	IB1.1	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
1675788	CECT 9092	Paracoccus sp	1011MAR3C25	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Paracoccus
1675792	CECT 9093	Acidovorax sp	1011MAR4D40.2	30	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax
1300039	CECT 9095	Bradyrhizobium centrosematis	A9	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium
1300045	CECT 9096	Bradyrhizobium americanum	CMVU44	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium
1764550	CECT 9098	Rhizobium aegyptiacum	1010	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Rhizobium
552734	CECT 9099	Mesorhizobium olivaresii	CPS13	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium
1004316	CECT 9100	Vibrio sonorensis	CAIM 1076	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
266835	CECT 9101	Mesorhizobium japonicum	MAFF 303099	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium
1803181	CECT 9105	Salinibacter altiplanensis	AN15	30	Bacteria	Rhodothermota	Rhodothermia	Rhodothermales	Salinibacteraceae	Salinibacter
1803181	CECT 9106	Salinibacter altiplanensis	AN4	30	Bacteria	Rhodothermota	Rhodothermia	Rhodothermales	Salinibacteraceae	Salinibacter
1803181	CECT 9107	Salinibacter altiplanensis	LL19	30	Bacteria	Rhodothermota	Rhodothermia	Rhodothermales	Salinibacteraceae	Salinibacter
672	CECT 9109	Vibrio vulnificus	CCUG 11255	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
38307	CECT 9110	Gluconobacter cerinus	1.4	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Gluconobacter
470	CECT 9111	Acinetobacter baumannii	DSM 30007	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter
197	CECT 9112	Campylobacter jejuni	DSM 4688	37	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter
29494	CECT 9113	Vibrio furnissii	DSM 14383	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
670	CECT 9114	Vibrio parahaemolyticus	DSM 101031	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
1855864	CECT 9115	Halorubrum sp	B52	37	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Halorubraceae	Halorubrum
1855865	CECT 9116	Halorubrum sp	B53	37	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Halorubraceae	Halorubrum
1855875	CECT 9117	Spiribacter roseus	SSL50	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Spiribacter
1908198	CECT 9118	Salinivibrio kushneri	IB563	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Salinivibrio
1909458	CECT 9119	Salinivibrio sp	ML198	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Salinivibrio
1909474	CECT 9120	Salinivibrio sp	ML323	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Salinivibrio
146919	CECT 9122	Salinibacter ruber	SP273	30	Bacteria	Rhodothermota	Rhodothermia	Rhodothermales	Salinibacteraceae	Salinibacter
146919	CECT 9123	Salinibacter ruber	ST67	30	Bacteria	Rhodothermota	Rhodothermia	Rhodothermales	Salinibacteraceae	Salinibacter
1851510	CECT 9124	Paenibacillus hispanicus	AMTAE16	30	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus
1873425	CECT 9125	Paenibacillus tritici	RTAE36	30	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus
1904756	CECT 9126	Brevundimonas canariensis	GTAE24	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas
1808945	CECT 9128	Zunongwangia endophytica	CPA58	30	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Zunongwangia
1808508	CECT 9129	Altericroceibacterium endophyticum	BR75	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Altericroceibacterium
1926630	CECT 9130	Alteriqipengyuania halimionae	CPA5	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Alteriqipengyuania
1808867	CECT 9131	Saccharospirillum correiae	CPA1	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Saccharospirillaceae	Saccharospirillum
216816	CECT 9132	Bifidobacterium longum	IPLA20022	37	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium
1785128	CECT 9134	Acinetobacter dijkshoorniae	JVAP01	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter
564	CECT 9135	Escherichia fergusonii	1601306-18	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
1496	CECT 9136	Clostridioides difficile	PHRT17	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Peptostreptococcaceae	Clostridioides
1418114	CECT 9137	Clostridioides difficile	5754	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Peptostreptococcaceae	Clostridioides
1496	CECT 9138	Clostridioides difficile	RT10	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Peptostreptococcaceae	Clostridioides
1912877	CECT 9140	Arcobacter caeni	RW17-10	26	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Arcobacteraceae	Arcobacter
2023154	CECT 9141	Arcobacter sp	W129-99	30	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Arcobacteraceae	Arcobacter
1912874	CECT 9142	Aeromonas sp	F155-44	30	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Arcobacteraceae	Arcobacter
413501	CECT 9143	Cronobacter muytjensii	CIP 103581	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Cronobacter
630	CECT 9144	Yersinia enterocolitica	CIP 106945	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia
1848766	CECT 9147	Campylobacter ornithocola	WBE38	37	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter
1395640	CECT 9150	Novosphingobium sp	HS2aR	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium
1351	CECT 9151	Enterococcus faecalis	CIP 100750	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus
1280	CECT 9152	Staphylococcus aureus	CIP 110856	37	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus
485	CECT 9154	Neisseria gonorrhoeae	CIP 103711	37	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
1677857	CECT 9155	Herbivorax saccincola	GGR1	55	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Acetivibrio
1868793	CECT 9156	Jeotgalibaca porci	1804-02	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Carnobacteriaceae	Jeotgalibaca
1868794	CECT 9157	Jeotgalibaca arthritidis	1805-02	30	Bacteria	Bacillota	Bacilli	Lactobacillales	Carnobacteriaceae	Jeotgalibaca
2108360	CECT 9163	Microvirga sp	M8	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methylobacteriaceae	Microvirga
1451454	CECT 9164	Pseudomonas caspiana	FBF102	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
1776423	CECT 9168	Mesorhizobium helmanticense	CSLC115N	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium
1905846	CECT 9169	Rhizobium zeae	CRZM18R	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Rhizobium
1914933	CECT 9170	Bacillus terrae	RA9	30	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Siminovitchia
1915059	CECT 9171	Delftia rhizosphaerae	RA6	30	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Delftia
1908198	CECT 9177	Salinivibrio kushneri	AL184	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Salinivibrio
1936208	CECT 9178	Neisseria sp	DICM15-00308	37	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria
1936207	CECT 9179	Streptococcus ovuberis	VB15-00779	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
1450134	CECT 9180	Stenotrophomonas bentonitica	BII-R7	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas
1194427	CECT 9181	Vibrio toranzoniae	96-373	26	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
1194427	CECT 9182	Vibrio toranzoniae	96-376	26	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
1921578	CECT 9183	Pseudonocardia nigra	ATK03	30	Bacteria	Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia
1945520	CECT 9184	Psychrobacter pasteurii	CIP 110853	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Psychrobacter
1945521	CECT 9185	Psychrobacter piechaudii	CIP 110854	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Psychrobacter
1909751	CECT 9186	Blastomonas quesadae	912	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Blastomonas
1912878	CECT 9188	Arcobacter sp	FW-54	30	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Arcobacteraceae	Aliarcobacter
1935446	CECT 9189	Photobacterium toruni	H01100410B	26	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Photobacterium
2204294	CECT 9190	Photobacterium malacitanum	H27100402H	22	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Photobacterium
512643	CECT 9191	Photobacterium aquimaris	413B	22	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Photobacterium
2204296	CECT 9192	Photobacterium andalusiense	H01100409B	22	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Photobacterium
1938558	CECT 9193	Kiloniella majae	M146.1	26	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Kiloniellaceae	Kiloniella
1938558	CECT 9194	Kiloniella majae	SBRF 1.10	26	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Kiloniellaceae	Kiloniella
1938558	CECT 9195	Kiloniella majae	M56.1	26	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Kiloniellaceae	Kiloniella
2023153	CECT 9197	Arcobacter sp	F156-34	30	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Arcobacteraceae	Halarcobacter
562	CECT 9198	Escherichia coli	CB390	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
192	CECT 9199	Azospirillum brasilense	JCM 1225	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Azospirillaceae	Azospirillum
192	CECT 9200	Azospirillum brasilense	JCM 1226	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Azospirillaceae	Azospirillum
1872672	CECT 9201	Azotobacter sp	JCM 2964	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Azotobacter
861533	CECT 9202	Azospirillum formosense	JCM 17639	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Azospirillaceae	Azospirillum
354	CECT 9203	Azotobacter vinelandii	JCM 20040	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Azotobacter
170623	CECT 9204	Azotobacter beijerinckii	JCM 20742	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Azotobacter
354	CECT 9205	Azotobacter vinelandii	JCM 21475	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Azotobacter
69964	CECT 9206	Azotobacter salinestris	JCM 21483	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Azotobacter
1720247	CECT 9207	Azospirillum agricola	JCM 30827	30	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Azospirillaceae	Azospirillum
1965230	CECT 9208	Saezia sanguinis	CNM 695-12	37	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales		Saezia
1531484	CECT 9209	Paenibacillus sp	CNM 866-07	37	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus
1531483	CECT 9210	Paenibacillus sp	CNM 839-10	37	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus
1531476	CECT 9211	Paenibacillus sp	CNM 196-06	37	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus
