ncbiTaxID	Name	Strain	Temp	Superkingdom	Phylum	Class	Order	Family	Genus
28026	Bifidobacterium pseudocatenulatum		39	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium
1694	Bifidobacterium pseudolongum		39	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium
158787	Bifidobacterium scardovii		39	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium
33905	Bifidobacterium thermophilum		39	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium
42253	Nitrospira moscoviensis		39	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira
747	Pasteurella multocida		39	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Pasteurella
1764	Mycobacterium avium		39,5	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium
1264	Ruminococcus albus		39,5	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Ruminococcus
28025	Bifidobacterium animalis		40	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium
29360	Cellulosilyticum lentocellum		40	Bacteria	Bacillota	Clostridia	Eubacteriales	Cellulosilyticaceae	Cellulosilyticum
42422	Halobacteroides halobius		40	Bacteria	Bacillota	Clostridia	Halanaerobiales	Halobacteroidaceae	Halobacteroides
1254	Pediococcus acidilactici		40	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus
146919	Salinibacter ruber		40	Bacteria	Rhodothermota	Rhodothermia	Rhodothermales	Salinibacteraceae	Salinibacter
84110	Slackia heliotrinireducens		40	Bacteria	Actinomycetota	Coriobacteriia	Eggerthellales	Eggerthellaceae	Slackia
78259	Scardovia inopinata		40,25	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Scardovia
405	Methylobacillus flagellatus		42	Bacteria	Pseudomonadota	Betaproteobacteria	Nitrosomonadales	Methylophilaceae	Methylobacillus
1852	Saccharomonospora viridis		42,5	Bacteria	Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Saccharomonospora
2021	Thermobifida fusca		44	Bacteria	Actinomycetota	Actinomycetes	Streptosporangiales	Nocardiopsaceae	Thermobifida
33059	Acidithiobacillus caldus		45	Bacteria	Pseudomonadota	Acidithiobacillia	Acidithiobacillales	Acidithiobacillaceae	Acidithiobacillus
1542	Clostridium novyi		45	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
1502	Clostridium perfringens		45	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
128	Isosphaera pallida		45	Bacteria	Planctomycetota	Planctomycetia	Isosphaerales	Isosphaeraceae	Isosphaera
414	Methylococcus capsulatus		45	Bacteria	Pseudomonadota	Gammaproteobacteria	Methylococcales	Methylococcaceae	Methylococcus
83683	Lactobacillus amylolyticus		46,5	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus
68909	Deinococcus geothermalis		47	Bacteria	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus
42256	Rubrobacter radiotolerans		47	Bacteria	Actinomycetota	Rubrobacteria	Rubrobacterales	Rubrobacteraceae	Rubrobacter
1097	Chlorobaculum tepidum		47,5	Bacteria	Chlorobiota	Chlorobiia	Chlorobiales	Chlorobiaceae	Chlorobaculum
2352	Flexistipes sinusarabici		47,5	Bacteria	Deferribacterota	Deferribacteres	Deferribacterales	Flexistipitaceae	Flexistipes
53635	Acidimicrobium ferrooxidans		48	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae	Acidimicrobium
1398	Bacillus coagulans		48,5	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Weizmannia
252966	Mahella australiensis		50	Bacteria	Bacillota	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family IV. Incertae Sedis	Mahella
35701	Heliobacterium modesticaldum		52	Bacteria	Bacillota	Clostridia	Eubacteriales	Heliobacteriaceae	Heliomicrobium
184064	Thermodesulfobium narugense		52,5	Bacteria	Bacillota	Clostridia	Thermoanaerobacterales	Thermodesulfobiaceae	Thermodesulfobium
33002	Desulfurella acetivorans		53,5	Bacteria	Campylobacterota	Desulfurellia	Desulfurellales	Desulfurellaceae	Desulfurella
84405	Hippea maritima		53,5	Bacteria	Campylobacterota	Desulfurellia	Desulfurellales	Desulfurellaceae	Hippea
1471	Bacillus methanolicus		55	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus
152260	Chloroflexus aggregans		55	Bacteria	Chloroflexota	Chloroflexia	Chloroflexales	Chloroflexaceae	Chloroflexus
1565	Desulfotomaculum nigrificans		55	Bacteria	Bacillota	Clostridia	Eubacteriales	Desulfotomaculaceae	Desulfotomaculum
52022	Meiothermus silvanus		55	Bacteria	Deinococcota	Deinococci	Thermales	Thermaceae	Allomeiothermus
86170	Syntrophothermus lipocalidus		55	Bacteria	Bacillota	Clostridia	Eubacteriales	Syntrophomonadaceae	Syntrophothermus
81462	Thermanaerovibrio acidaminovorans		55	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	Thermanaerovibrio
1108	Chloroflexus aurantiacus		56	Bacteria	Chloroflexota	Chloroflexia	Chloroflexales	Chloroflexaceae	Chloroflexus
129338	Geobacillus subterraneus		56,5	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Geobacillus
29343	[Clostridium] cellulosi		57,5	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	
28049	Acidothermus cellulolyticus		57,5	Bacteria	Actinomycetota	Actinomycetes	Acidothermales	Acidothermaceae	Acidothermus
198467	Anoxybacillus gonensis		57,5	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Anoxybacillus
169283	Geobacillus lituanicus		57,5	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Geobacillus
33940	Geobacillus thermodenitrificans		57,5	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Geobacillus
583357	Thermoanaerobacter mathranii		57,5	Bacteria	Bacillota	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacter
2006	Thermobispora bispora		57,5	Bacteria	Actinomycetota	Actinomycetes	Streptosporangiales	Streptosporangiaceae	Thermobispora
1525	Moorella thermoacetica		58	Bacteria	Bacillota	Clostridia	Moorellales	Moorellaceae	Moorella
85874	Thermacetogenium phaeum		58	Bacteria	Bacillota	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermacetogenium
1517	Thermoanaerobacterium thermosaccharolyticum		58,5	Bacteria	Bacillota	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family III. Incertae Sedis	Thermoanaerobacterium
33934	Anoxybacillus flavithermus		60	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Anoxybacillus
197162	Deferribacter desulfuricans		60	Bacteria	Deferribacterota	Deferribacteres	Deferribacterales	Deferribacteraceae	Deferribacter
33941	Geobacillus thermoleovorans		60	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Geobacillus
31909	Halothermothrix orenii		60	Bacteria	Bacillota	Clostridia	Halanaerobiales	Halanaerobiaceae	Halothermothrix
277	Meiothermus ruber		60	Bacteria	Deinococcota	Deinococci	Thermales	Thermaceae	Meiothermus
49319	Rubrobacter xylanophilus		60	Bacteria	Actinomycetota	Rubrobacteria	Rubrobacterales	Rubrobacteraceae	Rubrobacter
2734	Symbiobacterium thermophilum		60	Bacteria	Bacillota	Clostridia	Eubacteriales	Symbiobacteriaceae	Symbiobacterium
29329	Thermoanaerobacterium xylanolyticum		60	Bacteria	Bacillota	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family III. Incertae Sedis	Thermoanaerobacterium
294699	Anoxybacillus amylolyticus		61	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Anoxybacillus
1510	[Clostridium] stercorarium		62,5	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Thermoclostridium
405212	Alicyclobacillus acidocaldarius		62,5	Bacteria	Bacillota	Bacilli	Bacillales	Alicyclobacillaceae	Alicyclobacillus
1462	Geobacillus kaustophilus		62,5	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Geobacillus
29323	Thermoanaerobacter brockii		62,5	Bacteria	Bacillota	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacter
35786	Coprothermobacter proteolyticus		63	Bacteria	Coprothermobacterota	Coprothermobacteria	Coprothermobacterales	Coprothermobacteraceae	Coprothermobacter
911092	Caldanaerobacter subterraneus		65	Bacteria	Bacillota	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Caldanaerobacter
2423	Fervidobacterium islandicum		65	Bacteria	Thermotogota	Thermotogae	Thermotogales	Fervidobacteriaceae	Fervidobacterium
496866	Thermoanaerobacter pseudethanolicus		65	Bacteria	Bacillota	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacter
28262	Thermodesulfovibrio yellowstonii		65	Bacteria	Nitrospirota	Thermodesulfovibrionia	Thermodesulfovibrionales	Thermodesulfovibrionaceae	Thermodesulfovibrio
38322	Pseudothermotoga elfii		66	Bacteria	Thermotogota	Thermotogae	Thermotogales	Thermotogaceae	Pseudothermotoga
2325	Thermoanaerobacter kivui		66	Bacteria	Bacillota	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacter
46354	Thermoanaerobacter wiegelii		66,5	Bacteria	Bacillota	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacter
154	Spirochaeta thermophila		67	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Spirochaeta
456163	Thermus parvatiensis		67,5	Bacteria	Deinococcota	Deinococci	Thermales	Thermaceae	Thermus
301953	Caldicellulosiruptor lactoaceticus		68	Bacteria	Bacillota	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family III. Incertae Sedis	Caldicellulosiruptor
291990	Thermosediminibacter oceani		68	Bacteria	Bacillota	Clostridia	Thermosediminibacterales	Thermosediminibacteraceae	Thermosediminibacter
42838	Ammonifex degensii		70	Bacteria	Bacillota	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Ammonifex
44001	Caldicellulosiruptor saccharolyticus		70	Bacteria	Bacillota	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family III. Incertae Sedis	Caldicellulosiruptor
64160	Desulfurobacterium thermolithotrophum		70	Bacteria	Aquificota	Aquificae	Desulfurobacteriales	Desulfurobacteriaceae	Desulfurobacterium
2424	Fervidobacterium nodosum		70	Bacteria	Thermotogota	Thermotogae	Thermotogales	Fervidobacteriaceae	Fervidobacterium
93466	Fervidobacterium pennivorans		70	Bacteria	Thermotogota	Thermotogae	Thermotogales	Fervidobacteriaceae	Fervidobacterium
33938	Geobacillus thermocatenulatus		70	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Geobacillus
57487	Pseudothermotoga hypogea		70	Bacteria	Thermotogota	Thermotogae	Thermotogales	Thermotogaceae	Pseudothermotoga
73919	Thermaerobacter marianensis		70	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiales Family XVII. Incertae Sedis	Thermaerobacter
108150	Thermoanaerobacter italicus		70	Bacteria	Bacillota	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacter
1741	Thermodesulfobacterium commune		70	Bacteria	Thermodesulfobacteriota	Thermodesulfobacteria	Thermodesulfobacteriales	Thermodesulfobacteriaceae	Thermodesulfobacterium
46541	Thermosipho melanesiensis		70	Bacteria	Thermotogota	Thermotogae	Thermotogales	Fervidobacteriaceae	Thermosipho
271	Thermus aquaticus		70	Bacteria	Deinococcota	Deinococci	Thermales	Thermaceae	Thermus
56956	Thermus brockianus		70	Bacteria	Deinococcota	Deinococci	Thermales	Thermaceae	Thermus
56957	Thermus oshimai		70	Bacteria	Deinococcota	Deinococci	Thermales	Thermaceae	Thermus
37636	Thermus scotoductus		70	Bacteria	Deinococcota	Deinococci	Thermales	Thermaceae	Thermus
129958	Carboxydothermus hydrogenoformans		71	Bacteria	Bacillota	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Carboxydothermus
513050	Dictyoglomus turgidum		72	Bacteria	Dictyoglomota	Dictyoglomia	Dictyoglomales	Dictyoglomaceae	Dictyoglomus
940	Hydrogenobacter thermophilus		72,5	Bacteria	Aquificota	Aquificae	Aquificales	Aquificaceae	Hydrogenobacter
29549	Rhodothermus marinus		72,5	Bacteria	Rhodothermota	Rhodothermia	Rhodothermales	Rhodothermaceae	Rhodothermus
500	Thermomicrobium roseum		72,5	Bacteria	Thermomicrobiota	Thermomicrobia	Thermomicrobiales	Thermomicrobiaceae	Thermomicrobium
55205	Caldicellulosiruptor owensensis		75	Bacteria	Bacillota	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family III. Incertae Sedis	Caldicellulosiruptor
119394	Pseudothermotoga thermarum		75	Bacteria	Thermotogota	Thermotogae	Thermotogales	Thermotogaceae	Pseudothermotoga
2421	Thermosipho africanus		75	Bacteria	Thermotogota	Thermotogae	Thermotogales	Fervidobacteriaceae	Thermosipho
14	Dictyoglomus thermophilum		75,5	Bacteria	Dictyoglomota	Dictyoglomia	Dictyoglomales	Dictyoglomaceae	Dictyoglomus
301953	Caldicellulosiruptor kristjanssonii		78	Bacteria	Bacillota	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family III. Incertae Sedis	Caldicellulosiruptor
75906	Thermocrinis ruber		80	Bacteria	Aquificota	Aquificae	Aquificales	Aquificaceae	Thermocrinis
2336	Thermotoga maritima		80	Bacteria	Thermotogota	Thermotogae	Thermotogales	Thermotogaceae	Thermotoga
2337	Thermotoga neapolitana		80	Bacteria	Thermotogota	Thermotogae	Thermotogales	Thermotogaceae	Thermotoga
63363	Aquifex aeolicus		85	Bacteria	Aquificota	Aquificae	Aquificales	Aquificaceae	Aquifex
